;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,20.0,105.59999999999998,5.279999999999999,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,1.1,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,15.4,61.5,3.993506493506493,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,4.1,13.0,3.1707317073170733,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,60.0,168.1,2.8016666666666667,7.699999999999999,0.7000000000000001,2.1,4.9,14.9,0.4000000000000001,0.3,1.5,0.6,0.2,0.6,2.7999999999999994,1.3,0.0,0.0,3.8,3.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,6.400000000000001,19.7,3.078124999999999,4.4,0.0,4.4,0.0,5.4,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4000000000000001,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,119.40000000000002,2.7136363636363643,54.4,5.3,26.6,22.5,143.29999999999998,3.4,1.9,8.2,18.4,1.3,3.5,2.7999999999999994,14.9,85.8,0.0,0.6,2.5,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,47.1,145.6,3.0912951167728235,43.8,11.400000000000002,0.7000000000000001,31.700000000000003,48.40000000000001,11.300000000000002,0.1,0.5,0.2,29.100000000000005,0.2,0.2,2.2,0.0,0.0,1.9,2.7000000000000006,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,25.399999999999995,30.399999999999995,1.1968503937007875,67.00000000000001,2.5,55.90000000000001,8.600000000000001,73.50000000000001,1.3999999999999997,1.1,4.7,51.20000000000001,0.8000000000000002,2.0,1.6000000000000003,4.2,0.0,0.0,5.1,1.3999999999999997,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,18.1,57.4,3.171270718232044,52.6,0.0,52.6,0.0,54.2,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,5.900000000000001,16.5,2.7966101694915246,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.3,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,17.0,55.79999999999999,3.28235294117647,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,7.0,19.5,2.7857142857142856,0.0,0.0,0.0,0.0,3.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2000000000000006,0.4000000000000001,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,8.8,24.5,2.7840909090909087,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.5,71342.0,0.0,0.0,0.0,3,BOX ELDER
15,30015,1.0,2.7999999999999994,2.7999999999999994,293.6,15.900000000000002,215.1,62.6,315.1,9.0,6.900000000000001,123.5,91.59999999999998,4.9,13.0,10.5,34.2,19.5,0.0,1.9,0.1,66905.0,0.0,0.0,0.0,3,BOX ELDER
16,30016,23.100000000000005,65.2,2.822510822510822,66.89999999999999,0.0,41.5,25.399999999999995,92.3,0.0,0.0,0.5,41.0,0.0,0.0,0.0,25.399999999999995,0.0,0.0,24.100000000000005,1.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
17,30017,24.3,131.5,5.411522633744855,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4,1.3999999999999997,71342.0,0.0,0.0,0.0,3,BOX ELDER
18,30018,0.0,0.0,0.0,764.6000000000001,36.8,599.5000000000001,128.3,769.7,20.9,15.9,460.1000000000001,139.4,11.300000000000002,30.0,24.100000000000005,62.9,0.0,0.0,5.1,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
19,30019,182.80000000000004,615.6,3.36761487964989,45.3,15.000000000000002,16.3,14.0,66.4,13.300000000000002,1.7,7.7,8.6,1.2,3.2999999999999994,2.6,6.900000000000001,0.0,0.0,10.800000000000002,10.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
20,30020,167.9,410.7,2.446098868374032,123.3,19.8,32.7,70.8,146.70000000000002,14.6,5.2,23.0,9.7,3.7000000000000006,9.8,7.900000000000001,49.4,0.0,0.0,13.9,9.5,79483.0,0.0,0.0,0.0,3,BOX ELDER
21,30021,13.9,39.2,2.8201438848920866,445.6,15.900000000000002,374.2,55.5,467.8999999999999,9.0,6.900000000000001,344.8,29.399999999999995,4.9,13.0,10.4,27.2,0.0,0.0,21.5,0.8000000000000002,68948.0,0.0,0.0,0.0,3,BOX ELDER
22,30022,30.600000000000005,86.3,2.820261437908496,67.4,8.100000000000001,29.8,29.5,100.8,4.4,3.7000000000000006,23.7,6.099999999999999,2.7000000000000006,6.8,5.599999999999999,14.4,0.0,0.0,31.7,1.7,68948.0,0.0,0.0,0.0,3,BOX ELDER
23,30023,42.6,186.2,4.370892018779342,142.0,15.1,73.0,53.89999999999999,166.6,8.4,6.7,46.5,26.5,4.8,12.5,10.2,26.399999999999995,0.0,0.0,22.2,2.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
24,30024,122.09999999999998,480.7,3.9369369369369376,9.3,1.1,3.0000000000000004,5.199999999999999,28.9,0.6,0.5,2.2,0.8000000000000002,0.4000000000000001,0.9,1.9,2.0,0.0,0.0,12.699999999999998,6.900000000000001,68948.0,0.0,0.0,0.0,3,BOX ELDER
25,30025,299.3,829.7999999999998,2.7724690945539585,153.70000000000002,7.3,12.3,134.10000000000002,175.70000000000002,5.3,2.0,8.8,3.5,1.3999999999999997,104.0,17.9,10.800000000000002,0.0,0.0,5.1,16.9,61738.0,0.0,0.0,0.0,3,BOX ELDER
26,30026,183.0,338.4,1.8491803278688523,179.39999999999998,12.000000000000002,21.1,146.29999999999998,189.7,11.300000000000002,0.6999999999999998,10.699999999999998,10.4,0.5,42.79999999999999,79.8,23.2,0.0,0.0,0.0,10.3,54266.0,0.0,0.0,0.0,3,BOX ELDER
27,30027,15.1,42.6,2.8211920529801326,6.9,0.9000000000000001,2.5,3.5,31.2,0.5,0.4000000000000001,1.8,0.6999999999999998,0.3,0.8000000000000002,0.6999999999999998,1.7,0.0,0.0,23.399999999999995,0.9,71342.0,0.0,0.0,0.0,3,BOX ELDER
28,30028,82.3,147.5,1.7922235722964763,228.7,22.8,124.8,81.1,300.4000000000001,12.699999999999998,10.1,107.5,17.3,7.2,18.8,15.300000000000002,39.8,0.0,0.0,67.1,4.6,71342.0,0.0,0.0,0.0,3,BOX ELDER
29,30029,171.5,470.8,2.7451895043731778,3.3000000000000003,0.3,1.9,1.1,25.0,0.2,0.1,0.6,1.3,0.1,0.3,0.2,0.5,0.0,0.0,12.0,9.7,71342.0,0.0,0.0,0.0,3,BOX ELDER
30,30030,309.3,783.0,2.531522793404461,83.4,8.1,3.2999999999999994,72.00000000000001,100.9,8.1,0.0,0.0,3.2999999999999994,31.600000000000005,0.0,32.2,8.2,0.0,0.0,0.0,17.5,50633.0,0.0,0.0,0.0,3,BOX ELDER
31,30031,199.6,483.2,2.4208416833667337,180.2,52.29999999999999,58.20000000000001,69.7,194.7,2.0,50.29999999999999,58.20000000000001,0.0,30.0,0.0,0.0,39.7,0.0,0.0,3.2000000000000006,11.300000000000002,48874.0,0.0,0.0,0.0,3,BOX ELDER
32,30032,122.5,366.3,2.990204081632653,3.3000000000000003,0.3,1.9,1.1,15.900000000000002,0.2,0.1,0.6,1.3,0.1,0.3,0.2,0.5,0.0,0.0,5.7,6.900000000000001,54597.0,0.0,0.0,0.0,3,BOX ELDER
33,30033,149.3,498.8999999999999,3.341594105827193,10.8,0.5,8.7,1.6,23.6,0.3,0.2,0.9,7.8,0.1,0.4000000000000001,0.3,0.8000000000000002,0.0,0.0,4.4,8.4,47880.0,0.0,0.0,0.0,3,BOX ELDER
34,30034,173.30000000000004,474.3999999999999,2.7374495095210607,16.4,1.0,11.199999999999998,4.2,26.2,1.0,0.0,11.199999999999998,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,9.8,72580.0,0.0,0.0,0.0,3,BOX ELDER
35,30035,257.1,687.0,2.672112018669778,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,69784.0,0.0,0.0,0.0,3,BOX ELDER
36,30036,106.3,206.6,1.9435559736594543,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,6.0,79483.0,0.0,0.0,0.0,3,BOX ELDER
37,30037,22.5,40.4,1.7955555555555556,49.0,5.900000000000001,16.300000000000004,26.8,76.3,3.2000000000000006,2.7000000000000006,11.800000000000002,4.5,2.0,5.0,4.2,15.6,0.0,0.0,26.0,1.3,71342.0,0.0,0.0,0.0,3,BOX ELDER
38,30038,1.8,5.0,2.7777777777777777,1221.2,11.2,1164.4,45.6,1223.2000000000005,6.3,4.9,1155.9,8.5,3.5,15.4,7.400000000000001,19.3,0.0,0.0,1.9,0.1,71342.0,0.0,0.0,0.0,3,BOX ELDER
