;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,32.2,159.3,4.947204968944099,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,1.7,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,17.2,63.5,3.6918604651162794,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,4.8,13.800000000000002,2.8750000000000004,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.3,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,66.2,168.0,2.537764350453172,9.100000000000001,1.0,2.1000000000000005,6.000000000000001,18.0,0.6,0.4000000000000001,1.6000000000000003,0.5,0.3,0.8000000000000002,3.2000000000000006,1.7,0.0,0.0,5.400000000000001,3.5,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,7.7,21.600000000000005,2.8051948051948057,4.4,0.0,4.4,0.0,5.6000000000000005,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.4000000000000001,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,107.90000000000002,2.4522727272727276,60.8,7.199999999999999,25.1,28.5,153.80000000000004,4.8,2.4,9.2,15.9,1.8999999999999997,4.7,4.1,17.8,89.90000000000002,0.0,0.8000000000000002,2.3,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,50.9,143.2,2.8133595284872297,44.3,12.299999999999997,0.7000000000000001,31.3,50.1,12.199999999999998,0.10000000000000002,0.5,0.20000000000000004,28.7,0.3,0.20000000000000004,2.1,0.0,0.0,3.1,2.7000000000000006,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,32.7,39.1,1.1957186544342506,70.0,3.8,53.6,12.6,77.9,2.3,1.5,5.7,47.9,1.2,2.9,2.5,6.0,0.0,0.0,6.2,1.7,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,19.2,55.4,2.8854166666666665,52.6,0.0,52.6,0.0,54.4,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,1.0,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,7.400000000000001,18.8,2.5405405405405403,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.4000000000000001,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,19.6,58.9,3.0051020408163263,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,11.9,29.899999999999995,2.5126050420168062,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7999999999999994,0.6,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,19.2,48.6,2.53125,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,1.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
15,30015,1.0,2.5,2.5,312.7,22.799999999999997,206.39999999999998,83.5,334.7,13.699999999999998,9.1,124.8,81.6,7.0,17.6,15.199999999999998,43.70000000000001,20.4,0.0,1.5,0.10000000000000002,66905.0,0.0,0.0,0.0,3,BOX ELDER
16,30016,65.1,169.4,2.602150537634409,66.9,0.0,37.4,29.5,101.90000000000002,0.0,0.0,0.5,36.9,0.0,0.0,0.0,29.5,0.0,0.0,31.600000000000005,3.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
17,30017,156.8,808.2999999999998,5.154974489795917,0.0,0.0,0.0,0.0,139.10000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.8,8.3,71342.0,0.0,0.0,0.0,3,BOX ELDER
18,30018,0.0,0.0,0.0,809.1,52.3,582.7,174.1,812.9000000000001,31.5,20.8,457.6000000000001,125.09999999999998,16.0,40.6,34.9,82.6,0.0,0.0,3.7999999999999994,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
19,30019,197.4,619.5,3.1382978723404253,50.3,18.1,14.899999999999999,17.3,73.0,16.0,2.1,7.8,7.099999999999999,1.6000000000000003,4.0,3.5,8.2,0.0,0.0,12.300000000000002,10.4,68948.0,0.0,0.0,0.0,3,BOX ELDER
20,30020,184.6,411.3,2.228060671722644,142.3,25.4,33.5,83.4,167.4,18.9,6.5,24.5,9.0,5.0,12.5,10.9,55.0,0.0,0.0,15.4,9.7,79483.0,0.0,0.0,0.0,3,BOX ELDER
21,30021,57.1,148.8,2.605954465849387,466.4,22.799999999999997,367.59999999999997,76.0,505.59999999999997,13.699999999999998,9.1,340.4,27.2,7.0,17.7,15.199999999999998,36.1,0.0,0.0,36.2,3.0,68948.0,0.0,0.0,0.0,3,BOX ELDER
22,30022,70.7,184.0,2.6025459688826023,102.39999999999999,14.7,36.9,50.8,140.0,8.6,6.099999999999999,29.5,7.400000000000001,4.8,11.5,10.5,24.0,0.0,0.0,33.9,3.7000000000000006,68948.0,0.0,0.0,0.0,3,BOX ELDER
23,30023,65.7,271.7,4.135464231354642,173.0,22.4,74.2,76.4,195.0,13.199999999999998,9.2,50.1,24.100000000000005,7.099999999999999,17.6,15.5,36.2,0.0,0.0,18.5,3.5,68948.0,0.0,0.0,0.0,3,BOX ELDER
24,30024,138.6,513.0,3.7012987012987013,13.8,1.9000000000000004,4.0,7.9,35.0,1.1,0.8000000000000002,3.0,1.0,0.6,1.5,2.7000000000000006,3.1,0.0,0.0,13.9,7.3,68948.0,0.0,0.0,0.0,3,BOX ELDER
25,30025,300.0,764.9,2.5496666666666665,159.2,8.8,11.7,138.7,175.80000000000004,6.5,2.3,8.7,3.0,1.8,105.5,19.5,11.9,0.0,0.0,0.8000000000000002,15.800000000000002,61738.0,0.0,0.0,0.0,3,BOX ELDER
26,30026,183.0,299.4,1.6360655737704917,182.0,13.700000000000003,17.5,150.8,191.7,12.800000000000002,0.9,9.5,8.0,0.6999999999999998,43.1,83.9,23.100000000000005,0.0,0.0,0.0,9.7,54266.0,0.0,0.0,0.0,3,BOX ELDER
27,30027,83.6,217.80000000000004,2.6052631578947376,11.6,1.8000000000000003,3.6000000000000005,6.199999999999999,79.10000000000001,1.0,0.8000000000000002,2.7000000000000006,0.9,0.6,1.3999999999999997,1.3,2.9,0.0,0.0,63.1,4.4,71342.0,0.0,0.0,0.0,3,BOX ELDER
28,30028,173.69999999999996,274.7,1.5814622913068512,268.1,32.6,124.90000000000002,110.6,347.3,19.3,13.300000000000002,107.90000000000002,17.0,10.3,25.5,22.3,52.5,0.0,0.0,70.0,9.2,71342.0,0.0,0.0,0.0,3,BOX ELDER
29,30029,188.6,475.8999999999999,2.523329798515376,3.6999999999999997,0.5,1.7999999999999998,1.4,27.5,0.3,0.20000000000000004,0.6999999999999998,1.1,0.10000000000000002,0.3,0.3,0.6999999999999998,0.0,0.0,13.9,9.9,71342.0,0.0,0.0,0.0,3,BOX ELDER
30,30030,309.3,714.9,2.311348205625606,83.30000000000001,8.8,2.4,72.10000000000001,99.6,8.8,0.0,0.0,2.4,31.600000000000005,0.0,32.7,7.8,0.0,0.0,0.0,16.3,50633.0,0.0,0.0,0.0,3,BOX ELDER
31,30031,200.0,440.5,2.2025,180.3,54.3,51.79999999999999,74.2,190.79999999999998,2.4,51.9,51.79999999999999,0.0,33.1,0.0,0.0,41.1,0.0,0.0,0.0,10.5,48874.0,0.0,0.0,0.0,3,BOX ELDER
32,30032,128.4,355.0,2.764797507788162,3.6999999999999997,0.5,1.7999999999999998,1.4,13.599999999999998,0.3,0.20000000000000004,0.6999999999999998,1.1,0.10000000000000002,0.3,0.3,0.6999999999999998,0.0,0.0,3.1,6.8,54597.0,0.0,0.0,0.0,3,BOX ELDER
33,30033,153.9,478.8999999999999,3.1117608836907076,11.5,0.7000000000000001,8.4,2.4000000000000004,23.4,0.4000000000000001,0.3,1.1,7.3,0.20000000000000004,0.6,0.5,1.1,0.0,0.0,3.7999999999999994,8.1,47880.0,0.0,0.0,0.0,3,BOX ELDER
34,30034,173.30000000000004,435.8,2.5147143681477204,16.4,1.2,10.4,4.8,25.5,1.2,0.0,10.4,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,9.1,72580.0,0.0,0.0,0.0,3,BOX ELDER
35,30035,257.1,630.0,2.450408401400233,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,69784.0,0.0,0.0,0.0,3,BOX ELDER
36,30036,118.8,205.5,1.72979797979798,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.3,79483.0,0.0,0.0,0.0,3,BOX ELDER
37,30037,58.70000000000001,92.8,1.5809199318568992,80.8,11.6,23.7,45.5,115.5,6.8,4.8,17.9,5.8,3.7999999999999994,9.2,8.4,24.100000000000005,0.0,0.0,31.600000000000005,3.1,71342.0,0.0,0.0,0.0,3,BOX ELDER
38,30038,2.1,5.5,2.619047619047619,1238.6000000000001,16.9,1157.8,63.900000000000006,1240.2,10.1,6.8,1149.0,8.8,5.2,20.5,11.4,26.8,0.0,0.0,1.5,0.10000000000000002,71342.0,0.0,0.0,0.0,3,BOX ELDER
39,30039,74.1,182.0,2.456140350877193,184.3,18.500000000000004,13.9,151.9,194.4,15.800000000000002,2.7000000000000006,10.3,3.6,2.1,5.3,7.2,137.3,0.0,0.0,6.2,3.9,63775.0,0.0,0.0,0.0,3,BOX ELDER
40,30040,338.7,670.5,1.979627989371125,263.1,29.399999999999995,12.299999999999999,221.4,280.99999999999994,28.399999999999995,1.0,3.7999999999999994,8.5,49.79999999999999,75.0,32.7,63.9,0.0,0.0,0.0,17.9,44064.0,0.0,0.0,0.0,3,BOX ELDER
41,30041,107.7,214.19999999999996,1.9888579387186625,593.2,211.2,87.60000000000001,294.4,602.0000000000001,194.1,17.1,65.0,22.600000000000005,13.199999999999998,33.3,57.5,190.4,0.0,0.0,3.1,5.7,37413.0,0.0,0.0,0.0,3,BOX ELDER
