;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME
1,30001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66905.0,0.0,0.0,0.0,3,BOX ELDER
2,30002,15.300000000000002,83.4,5.450980392156862,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.9,66905.0,0.0,0.0,0.0,3,BOX ELDER
3,30003,15.1,62.79999999999999,4.158940397350992,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.9,51492.0,0.0,0.0,0.0,3,BOX ELDER
4,30004,4.0,13.199999999999998,3.2999999999999994,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.20000000000000004,51492.0,0.0,0.0,0.0,3,BOX ELDER
5,30005,59.0,174.30000000000004,2.954237288135594,6.6000000000000005,0.6,1.7,4.300000000000001,16.1,0.3,0.3,1.2,0.5,0.20000000000000004,0.5,2.5,1.1,0.0,0.0,6.0,3.5,68948.0,0.0,0.0,0.0,3,BOX ELDER
6,30006,6.2,20.0,3.225806451612903,4.4,0.0,4.4,0.0,6.000000000000001,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4000000000000001,51492.0,0.0,0.0,0.0,3,BOX ELDER
7,30007,44.0,126.0,2.8636363636363638,49.6,4.200000000000001,26.000000000000004,19.4,138.2,2.7000000000000006,1.5,6.400000000000001,19.6,1.1,2.7999999999999994,2.1,13.4,84.8,0.0,1.2,2.6,51492.0,0.0,0.0,0.0,3,BOX ELDER
8,30008,46.6,151.2,3.244635193133047,43.5,10.7,0.6000000000000001,32.2,49.20000000000001,10.6,0.10000000000000002,0.4000000000000001,0.20000000000000004,29.7,0.20000000000000004,0.10000000000000002,2.2,0.0,0.0,3.0,2.7000000000000006,71055.0,0.0,0.0,0.0,3,BOX ELDER
9,30009,24.0,28.8,1.2,64.5,1.8000000000000003,56.2,6.5,73.7,1.0,0.8000000000000002,3.6,52.6,0.6,1.5,1.1,3.2999999999999994,0.0,0.0,7.8,1.3999999999999997,51492.0,0.0,0.0,0.0,3,BOX ELDER
10,30010,18.0,59.70000000000001,3.3166666666666673,52.6,0.0,52.6,0.0,54.900000000000006,0.0,0.0,0.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.1,51492.0,0.0,0.0,0.0,3,BOX ELDER
11,30011,5.599999999999999,16.6,2.9642857142857153,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,71342.0,0.0,0.0,0.0,3,BOX ELDER
12,30012,16.6,57.0,3.4337349397590358,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
13,30013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
14,30014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71342.0,0.0,0.0,0.0,3,BOX ELDER
